orf,bytes,used_in_paper
YNL252C,890701,FALSE
YNL253W,1294091,FALSE
YNL254C,1231409,FALSE
YNL255C,478213,FALSE
YNL256W,2519423,FALSE
YNL257C,3741722,FALSE
YNL258C,2320256,FALSE
YNL259C,235573,FALSE
YNL260C,621775,FALSE
YNL261W,1466972,FALSE
YNL262W,6833360,TRUE
YNL263C,966526,FALSE
YNL264C,1075715,FALSE
YNL265C,1095935,FALSE
YNL266W,435751,FALSE
YNL267W,3247343,FALSE
YNL268W,1867328,TRUE
YNL269W,442828,FALSE
YNL270C,1807679,TRUE
YNL271C,6187331,FALSE
YNL272C,2316212,FALSE
YNL273W,3780140,FALSE
YNL274C,1075715,FALSE
YNL275W,1772294,FALSE
YNL276C,411487,FALSE
YNL277W,1488203,FALSE
YNL278W,3242288,FALSE
YNL279W,2026055,FALSE
YNL280C,1342619,FALSE
YNL281W,478213,FALSE
YNL282W,605599,FALSE
YNL283C,1575149,FALSE
YNL284C,990790,FALSE
YNL285W,664237,FALSE
YNL286W,887668,FALSE
YNL287W,2850020,FALSE
YNL288W,1184903,FALSE
YNL289W,860371,FALSE
YNL290W,1045385,FALSE
YNL291C,1677260,FALSE
YNL292W,1237475,FALSE
YNL293W,1937087,FALSE
YNL294C,1687370,FALSE
YNL295W,1603457,FALSE
YNL296W,329596,FALSE
YNL297C,4976153,FALSE
YNL298W,2742854,FALSE
YNL299W,1971461,FALSE
YNL300W,323530,FALSE
YNL301C,1046396,FALSE
YNL302C,1016065,FALSE
YNL303W,370036,FALSE
YNL304W,1300157,FALSE
YNL305C,917998,FALSE
YNL306W,672325,FALSE
YNL307C,1151540,FALSE
YNL308C,1821833,FALSE
YNL309W,1303190,FALSE
YNL310C,541906,FALSE
YNL311C,2330366,FALSE
YNL312W,953383,FALSE
YNL313C,2757008,FALSE
YNL314W,788590,FALSE
YNL315C,978658,FALSE
YNL316C,1027187,FALSE
YNL317W,1424510,FALSE
YNL318C,1655018,FALSE
YNL319W,461026,FALSE
YNL320W,875536,FALSE
YNL321W,2768129,FALSE
YNL322C,1026176,FALSE
YNL323W,1270838,FALSE
YNL324W,411487,FALSE
YNL325C,2745887,FALSE
YNL326C,1033253,FALSE
YNL327W,3298904,FALSE
YNL328C,456982,FALSE
YNL329C,3180617,FALSE
YNL330C,1327454,FALSE
YNL331C,1176815,FALSE
YNL332W,1045385,FALSE
YNL333W,917998,FALSE
YNL334C,703666,FALSE
YNL335W,698611,FALSE
YNL336W,1171760,FALSE
YNL337W,273991,FALSE
YNL338W,324541,FALSE
YNL339C,5802140,FALSE
YNR001C,1466972,FALSE
YNR002C,885646,FALSE
YNR003C,975625,FALSE
YNR004W,457993,FALSE
YNR005C,422608,FALSE
YNR006W,1903724,FALSE
YNR007C,954394,FALSE
YNR008W,2018978,FALSE
YNR009W,769381,FALSE
YNR010W,466081,FALSE
YNR011C,2678150,FALSE
YNR012W,1533698,FALSE
YNR013C,2725667,FALSE
YNR014W,737029,FALSE
YNR015W,1184903,FALSE
YNR016C,6786854,FALSE
YNR017W,687490,FALSE
YNR018W,693556,FALSE
YNR019W,1961351,FALSE
YNR020C,845206,FALSE
YNR021W,1239497,FALSE
YNR022C,435751,FALSE
YNR023W,1730843,FALSE
YNR024W,580324,FALSE
YNR025C,378124,FALSE
YNR026C,1442708,FALSE
YNR027W,987757,FALSE
YNR028W,948328,FALSE
YNR029C,1315322,FALSE
YNR030W,1687370,FALSE
YNR031C,4808327,FALSE
YNR032W,1130309,FALSE
YNR033W,2407202,FALSE
YNR034W,1037297,FALSE
YNR035C,1051451,FALSE
YNR036C,478213,FALSE
YNR037C,290167,FALSE
YNR038W,1937087,FALSE
YNR039C,1849130,FALSE
YNR040W,790612,FALSE
YNR041C,1217255,FALSE
YNR042W,502477,FALSE
YNR043W,1215233,FALSE
YNR044W,2930900,FALSE
YNR045W,1500335,FALSE
YNR046W,423619,FALSE
YNR047W,2808569,FALSE
YNR048W,1206134,FALSE
YNR049C,651094,FALSE
YNR050C,1366883,FALSE
YNR051C,1582226,FALSE
YNR052C,1596380,FALSE
YNR053C,2216123,FALSE
YNR054C,996856,FALSE
YNR055C,1858229,FALSE
YNR056C,1730843,FALSE
YNR057C,735007,FALSE
YNR058W,1472027,TRUE
YNR059W,1791503,FALSE
YNR060W,2202980,FALSE
YNR061C,679402,FALSE
YNR062C,1086836,FALSE
YNR063W,1868339,FALSE
YNR064C,896767,FALSE
YNR065C,3474818,FALSE
YNR066C,1360817,FALSE
YNR067C,3415169,FALSE
YNR068C,868459,FALSE
YNR069C,1535720,FALSE
YNR070W,4211837,FALSE
YNR071C,1062572,FALSE
YNR072W,1993703,FALSE
YNR073C,1545830,FALSE
YNR074C,1164683,FALSE
YNR075W,1154573,FALSE
YNR076W,378124,FALSE
YNR077C,271969,FALSE
YOL001W,905866,FALSE
YOL002C,995845,FALSE
YOL003C,1264772,FALSE
YOL004W,4836635,FALSE
YOL005C,378124,FALSE
YOL006C,2387993,FALSE
YOL007C,1048418,FALSE
YOL008W,641995,FALSE
YOL009C,836107,FALSE
YOL010W,1127276,FALSE
YOL011W,2236343,FALSE
YOL012C,421597,FALSE
YOL013C,1716689,FALSE
YOL014W,443839,FALSE
YOL015W,1791503,TRUE
YOL016C,1369916,FALSE
YOL017W,2181749,FALSE
YOL018C,1225343,FALSE
YOL019W,1695458,FALSE
YOL020W,1825877,FALSE
YOL021C,3050198,FALSE
YOL022C,1252640,FALSE
YOL023W,2073572,FALSE
YOL024W,584368,FALSE
YOL025W,2018978,FALSE
YOL026C,356893,FALSE
YOL027C,1776338,FALSE
YOL028C,765337,FALSE
YOL029C,623797,FALSE
YOL030W,1594358,FALSE
YOL031C,1424510,FALSE
YOL032W,776458,FALSE
YOL033W,1663106,FALSE
YOL034W,3347432,FALSE
YOL035C,317464,FALSE
YOL036W,2322278,FALSE
YOL037C,373069,FALSE
YOL038W,784546,TRUE
YOL039W,369025,FALSE
YOL040C,444850,FALSE
YOL041C,1406312,FALSE
YOL042W,1115144,FALSE
YOL043C,1168727,FALSE
YOL044W,1175804,TRUE
YOL045W,3372707,FALSE
YOL046C,695578,FALSE
YOL047C,1169738,FALSE
YOL048C,1133342,FALSE
YOL049W,1503368,FALSE
YOL050C,335662,FALSE
YOL051W,4969076,FALSE
YOL052C,1218266,FALSE
YOL053W,1219277,FALSE
YOL054W,1254662,FALSE
YOL055C,1685348,FALSE
YOL056W,933163,FALSE
YOL057W,2170628,FALSE
YOL058W,1288025,FALSE
YOL059W,1350707,FALSE
YOL060C,2164562,FALSE
YOL061W,1518533,FALSE
YOL062C,1503368,FALSE
YOL063C,2916746,FALSE
YOL064C,1096946,FALSE
YOL065C,1179848,FALSE
YOL066C,1806668,FALSE
YOL067C,551005,FALSE
YOL068C,1544819,FALSE
YOL069W,1382048,FALSE
YOL070C,1536731,FALSE
YOL071W,505510,FALSE
YOL072W,1396202,FALSE
YOL073C,990790,FALSE
YOL075C,3986384,FALSE
YOL076W,2428433,FALSE
YOL077C,896767,FALSE
YOL078W,3591083,FALSE
YOL079W,414520,FALSE
YOL080C,890701,FALSE
YOL081W,9468026,FALSE
YOL082W,1288025,FALSE
YOL083W,1291058,FALSE
YOL084W,3045143,FALSE
YOL085C,384190,FALSE
YOL086C,1072682,FALSE
YOL087C,3405059,FALSE
YOL088C,854305,FALSE
YOL089C,3138155,FALSE
YOL090W,2964263,FALSE
YOL091W,1932032,FALSE
YOL092W,948328,FALSE
YOL093W,902833,FALSE
YOL094C,993823,FALSE
YOL095C,2156474,FALSE
YOL096C,960460,FALSE
YOL097C,1324421,FALSE
YOL098C,3159386,FALSE
YOL099C,509554,FALSE
YOL100W,3332267,FALSE
YOL101C,960460,FALSE
YOL102C,711754,FALSE
YOL103W,1861262,FALSE
YOL104C,1081781,FALSE
YOL105C,1972472,FALSE
YOL106W,711754,FALSE
YOL107W,1054484,FALSE
YOL108C,482257,FALSE
YOL109W,356893,FALSE
YOL110W,732985,FALSE
YOL111C,657160,FALSE
YOL112W,1508423,FALSE
YOL113W,2000780,FALSE
YOL114C,626830,FALSE
YOL115W,1810712,FALSE
YOL116W,1172771,FALSE
YOL117W,1971461,FALSE
YOL118C,324541,FALSE
YOL119C,1557962,FALSE
YOL120C,1058528,TRUE
YOL121C,864415,FALSE
YOL122C,1759151,FALSE
YOL123W,1648952,FALSE
YOL124C,1327454,FALSE
YOL125W,1477082,TRUE
YOL126C,1157606,FALSE
YOL127W,877558,FALSE
YOL128C,1152551,FALSE
YOL129W,572236,FALSE
YOL130W,2633666,FALSE
YOL131W,341728,FALSE
YOL132W,1445741,FALSE
YOL133W,382168,FALSE
YOL134C,422608,FALSE
YOL135C,690523,FALSE
YOL136C,1222310,FALSE
YOL137W,1521566,FALSE
YOL138C,4322036,FALSE
YOL139C,660193,FALSE
YOL140W,1297124,FALSE
YOL141W,2167595,FALSE
YOL142W,752194,FALSE
YOL143C,600544,FALSE
YOL144W,1669172,FALSE
YOL145C,3280706,FALSE
YOL146W,602566,FALSE
YOL147C,729952,FALSE
YOL148C,1864295,FALSE
YOL149W,742084,FALSE
YOL150C,353860,FALSE
YOL151W,1072682,FALSE
YOL152W,1905746,FALSE
YOL154W,769381,FALSE
YOL155C,7128572,FALSE
YOL156W,1744997,FALSE
YOL157C,1882493,FALSE
YOL158C,1862273,FALSE
YOL159C,571225,FALSE
YOL160W,392278,FALSE
YOL161C,378124,FALSE
YOL162W,749161,TRUE
YOL163W,526741,FALSE
YOL164W,1973483,FALSE
YOL165C,449905,FALSE
YOL166C,385201,FALSE
YOR001W,2237354,FALSE
YOR002W,1664117,FALSE
YOR003W,1463939,FALSE
YOR004W,790612,FALSE
YOR005C,2879339,FALSE
YOR006C,964504,FALSE
YOR007C,1063583,FALSE
YOR008C,1184903,FALSE
YOR009W,1697480,FALSE
YOR010C,1060550,FALSE
YOR011W,4304849,FALSE
YOR012W,461026,FALSE
YOR013W,489334,FALSE
YOR014W,2311157,FALSE
YOR015W,433729,FALSE
YOR016C,643006,FALSE
YOR017W,2568962,FALSE
YOR018W,2552786,FALSE
YOR019W,2236343,FALSE
YOR020C,335662,FALSE
YOR021C,660193,FALSE
YOR022C,2182760,FALSE
YOR023C,1742975,FALSE
YOR024W,348805,FALSE
YOR025W,1369916,FALSE
YOR026W,1049429,FALSE
YOR027W,1809701,FALSE
YOR028C,934174,FALSE
YOR029W,477202,FALSE
YOR030W,1897658,FALSE
YOR031W,223441,FALSE
YOR032C,1373960,FALSE
YOR033C,2143331,FALSE
YOR034C,2288915,FALSE
YOR035C,2407202,FALSE
YOR036W,887668,FALSE
YOR037W,1124243,FALSE
YOR038C,2669051,FALSE
YOR039W,796678,FALSE
YOR040W,893734,FALSE
YOR041C,449905,FALSE
YOR042W,1260728,FALSE
YOR043W,1595369,FALSE
YOR044W,499444,FALSE
YOR045W,199177,FALSE
YOR046C,1476071,FALSE
YOR047C,1360817,FALSE
YOR048C,3065363,FALSE
YOR049C,1098968,FALSE
YOR050C,367003,FALSE
YOR051C,1298135,FALSE
YOR052C,469114,FALSE
YOR053W,726919,FALSE
YOR054C,2279816,FALSE
YOR055W,450916,FALSE
YOR056C,1432598,FALSE
YOR057W,1212200,FALSE
YOR058C,2703425,FALSE
YOR059C,1379015,FALSE
YOR060C,793645,FALSE
YOR061W,1044374,FALSE
YOR062C,830041,FALSE
YOR063W,1187936,FALSE
YOR064C,678391,FALSE
YOR065W,951361,FALSE
YOR066W,1932032,FALSE
YOR067C,1764206,FALSE
YOR068C,359926,FALSE
YOR069W,2064473,FALSE
YOR070C,1946186,FALSE
YOR071C,1840031,FALSE
YOR072W,436762,FALSE
YOR073W,1854185,FALSE
YOR074C,936196,FALSE
YOR075W,1063583,FALSE
YOR076C,2281838,FALSE
YOR077W,717820,FALSE
YOR078W,669292,FALSE
YOR079C,963493,FALSE
YOR080W,2235332,FALSE
YOR081C,2323289,FALSE
YOR082C,607621,FALSE
YOR083W,1005955,FALSE
YOR084W,1188947,FALSE
YOR085W,1075715,FALSE
YOR086C,3611303,FALSE
YOR087W,2094803,FALSE
YOR089C,652105,FALSE
YOR090C,1752074,FALSE
YOR091W,1060550,FALSE
YOR092W,1880471,FALSE
YOR093C,5016593,FALSE
YOR094W,569203,FALSE
YOR095C,796678,FALSE
YOR096W,1063583,FALSE
YOR097C,554038,FALSE
YOR098C,3311036,FALSE
YOR099W,1207145,FALSE
YOR100C,1012021,FALSE
YOR101W,951361,FALSE
YOR102W,365992,FALSE
YOR103C,408454,FALSE
YOR104W,871492,FALSE
YOR105W,341728,FALSE
YOR106W,872503,FALSE
YOR107W,1085825,FALSE
YOR108W,1846097,FALSE
YOR109W,3444488,FALSE
YOR110W,1333520,FALSE
YOR111W,717820,FALSE
YOR112W,2334410,FALSE
YOR113W,2959208,FALSE
YOR114W,905866,FALSE
YOR115C,827008,FALSE
YOR116C,4442345,TRUE
YOR117W,1330487,FALSE
YOR118W,1734887,FALSE
YOR119C,1482137,FALSE
YOR120W,960460,FALSE
YOR121C,321508,FALSE
YOR122C,613687,FALSE
YOR123C,1479104,FALSE
YOR124C,3872141,FALSE
YOR125C,720853,FALSE
YOR126C,736018,FALSE
YOR127W,3068396,FALSE
YOR128C,1801613,FALSE
YOR129C,2730722,FALSE
YOR130C,899800,FALSE
YOR131C,675358,FALSE
YOR132W,1685348,FALSE
YOR133W,2614457,FALSE
YOR134W,1371938,FALSE
YOR135C,392278,FALSE
YOR136W,1179848,FALSE
YOR137C,1900691,FALSE
YOR138C,2090759,FALSE
YOR139C,517642,FALSE
YOR140W,2517401,FALSE
YOR141C,2701403,FALSE
YOR142W,1012021,FALSE
YOR143C,981691,FALSE
YOR144C,2413268,FALSE
YOR145C,845206,FALSE
YOR146W,320497,FALSE
YOR147W,1900691,FALSE
YOR148C,579313,FALSE
YOR149C,1599413,FALSE
YOR150W,508543,FALSE
YOR151C,3726557,FALSE
YOR152C,790612,FALSE
YOR153W,4629380,FALSE
YOR154W,1803635,FALSE
YOR155C,1379015,FALSE
YOR156C,2338454,FALSE
YOR157C,805777,FALSE
YOR158W,981691,FALSE
YOR159C,299266,FALSE
YOR160W,2963252,FALSE
YOR161C,1691414,FALSE
YOR162C,2470895,FALSE
YOR163W,584368,FALSE
YOR164C,960460,FALSE
YOR165W,2400125,FALSE
YOR166C,1406312,FALSE
YOR167C,217375,FALSE
YOR168W,2467862,FALSE
YOR169C,486301,FALSE
YOR170W,322519,FALSE
YOR171C,1906757,FALSE
YOR172W,2400125,FALSE
YOR173W,1084814,FALSE
YOR174W,875536,FALSE
YOR175C,1892603,FALSE
YOR176W,1233431,FALSE
YOR177C,1424510,FALSE
YOR178C,2576039,FALSE
YOR179C,584368,FALSE
YOR180C,837118,FALSE
YOR181W,2015945,FALSE
YOR182C,651094,FALSE
YOR183W,422608,FALSE
YOR184W,1212200,FALSE
YOR185C,681424,FALSE
YOR186W,450916,FALSE
YOR187W,1339586,FALSE
YOR188W,3514247,FALSE
YOR189W,365992,FALSE
YOR190W,1363850,FALSE
YOR191W,4976153,FALSE
YOR192C,1841042,FALSE
YOR193W,1197035,FALSE
YOR194C,899800,FALSE
YOR195W,2571995,FALSE
YOR196C,1271849,FALSE
YOR197W,1378004,FALSE
YOR198C,1439675,FALSE
YOR199W,356893,FALSE
YOR200W,414520,FALSE
YOR201C,1263761,FALSE
YOR202W,744106,FALSE
YOR203W,382168,FALSE
YOR204W,1908779,FALSE
YOR205C,1701524,FALSE
YOR206W,2167595,FALSE
YOR207C,3499082,FALSE
YOR208W,2288915,FALSE
YOR209C,1315322,TRUE
YOR210W,226474,FALSE
YOR211C,2701403,FALSE
YOR212W,1303190,FALSE
YOR213C,766348,FALSE
YOR214C,730963,FALSE
YOR215C,575269,FALSE
YOR216C,1482137,FALSE
YOR217W,2668040,FALSE
YOR218C,454960,FALSE
YOR219C,2840921,FALSE
YOR220W,818920,FALSE
YOR221C,1106045,FALSE
YOR222W,945295,FALSE
YOR223W,899800,TRUE
YOR224C,456982,FALSE
YOR225W,347794,FALSE
YOR226C,487312,FALSE
YOR227W,3819569,FALSE
YOR228C,930130,FALSE
YOR229W,1502357,FALSE
YOR230W,1339586,FALSE
YOR231W,1573127,FALSE
YOR232W,705688,FALSE
YOR233W,2443598,FALSE
YOR234C,901822,FALSE
YOR235W,340717,FALSE
YOR236W,654127,FALSE
YOR237W,1330487,FALSE
YOR238W,933163,FALSE
YOR239W,1960340,FALSE
YOR241W,1696469,FALSE
YOR242C,1139408,FALSE
YOR243C,2064473,FALSE
YOR244W,1364861,FALSE
YOR245C,1289036,FALSE
YOR246C,1039319,FALSE
YOR247W,660193,FALSE
YOR248W,317464,FALSE
YOR249C,2091770,FALSE
YOR250C,1363850,FALSE
YOR251C,936196,FALSE
YOR252W,569203,FALSE
YOR253W,596500,FALSE
YOR254C,2031110,FALSE
YOR255W,871492,FALSE
YOR256C,2467862,FALSE
YOR257W,502477,FALSE
YOR258W,672325,FALSE
YOR259C,1339586,FALSE
YOR260W,1767239,FALSE
YOR261C,1057517,FALSE
YOR262W,1067627,FALSE
YOR263C,425641,FALSE
YOR264W,1343630,FALSE
YOR265W,335662,FALSE
YOR266W,1317344,FALSE
YOR267C,3051209,FALSE
YOR268C,421597,FALSE
YOR269W,1512467,FALSE
YOR270C,2561885,FALSE
YOR271C,1005955,FALSE
YOR272W,1409345,FALSE
YOR273C,2012912,FALSE
YOR274W,1312289,FALSE
YOR275C,2018978,FALSE
YOR276W,502477,FALSE
YOR277C,323530,FALSE
YOR278W,898789,FALSE
YOR279C,955405,TRUE
YOR280C,820942,FALSE
YOR281C,890701,FALSE
YOR282W,336673,FALSE
YOR283W,711754,FALSE
YOR284W,752194,FALSE
YOR285W,436762,FALSE
YOR286W,466081,FALSE
YOR287C,996856,FALSE
YOR288C,996856,FALSE
YOR289W,775447,FALSE
YOR290C,5520071,FALSE
YOR291W,4478741,FALSE
YOR292C,951361,FALSE
YOR293W,814876,FALSE
YOR294W,629863,FALSE
YOR295W,720853,FALSE
YOR296W,3959087,FALSE
YOR297C,597511,FALSE
YOR298W,1470005,FALSE
YOR299W,2276783,FALSE
YOR300W,326563,FALSE
YOR301W,1333520,FALSE
YOR302W,89988,FALSE
YOR303W,1260728,FALSE
YOR304W,3432356,FALSE
YOR305W,774436,FALSE
YOR306C,1594358,FALSE
YOR307C,1397213,FALSE
YOR308C,1834976,FALSE
YOR309C,578302,FALSE
YOR310C,1693436,FALSE
YOR311C,908899,FALSE
YOR312C,969559,FALSE
YOR313C,1039319,FALSE
YOR314W,347794,FALSE
YOR315W,1068638,FALSE
YOR316C,1345652,FALSE
YOR317W,2141309,FALSE
YOR318C,687490,FALSE
YOR319W,679402,FALSE
YOR320C,1503368,FALSE
YOR321W,2299025,FALSE
YOR322C,2495159,FALSE
YOR323C,1397213,FALSE
YOR324C,1912823,FALSE
YOR325W,508543,FALSE
YOR326W,4788107,FALSE
YOR327C,362959,FALSE
YOR328W,4762832,FALSE
YOR329C,2718590,FALSE
YOR330C,3818558,FALSE
YOR331C,575269,FALSE
YOR332W,720853,FALSE
YOR333C,432718,FALSE
YOR334W,1439675,FALSE
YOR335C,2919779,FALSE
YOR336W,4210826,FALSE
YOR337W,2316212,FALSE
YOR338W,1131320,FALSE
YOR339C,487312,FALSE
YOR340C,1002922,FALSE
YOR341W,5088374,FALSE
YOR342C,982702,FALSE
YOR343C,398344,FALSE
YOR344C,897778,FALSE
YOR345C,365992,FALSE
YOR346W,3002681,FALSE
YOR347C,1557962,FALSE
YOR348C,1915856,FALSE
YOR349W,3089627,FALSE
YOR350C,2043242,FALSE
YOR351C,1521566,FALSE
YOR352W,1066616,FALSE
YOR353C,2425400,FALSE
YOR354C,2113001,FALSE
YOR355W,1658051,FALSE
YOR356W,1979549,FALSE
YOR357C,505510,FALSE
YOR358W,748150,FALSE
YOR359W,1642886,FALSE
YOR360C,1633787,FALSE
YOR361C,2349575,FALSE
YOR362C,887668,FALSE
YOR363C,3039077,FALSE
YOR364W,391267,FALSE
YOR365C,2148386,FALSE
YOR366W,369025,FALSE
YOR367W,620764,FALSE
YOR368W,1230398,FALSE
YOR369C,447883,FALSE
YOR370C,1843064,FALSE
YOR371C,2735777,FALSE
YOR372C,1783415,FALSE
YOR373W,2818679,FALSE
YOR374W,1588292,FALSE
YOR375C,1391147,FALSE
YOR376W,385201,FALSE
YOR377W,1606490,FALSE
YOR378W,1634798,FALSE
YOR379C,361948,FALSE
YOR380W,1675238,FALSE
YOR381W,2196914,FALSE
YOR382W,551005,FALSE
YOR383C,791623,FALSE
YOR384W,2210057,FALSE
YOR385W,896767,FALSE
YOR386W,1731854,FALSE
YOR387C,664237,FALSE
YOR388C,1156595,FALSE
YOR389W,1994714,FALSE
YOR390W,1152551,FALSE
YOR391C,743095,FALSE
YOR392W,483268,FALSE
YOR393W,1339586,FALSE
YOR394W,511576,FALSE
YOR396W,5461433,TRUE
YPL001W,1148507,FALSE
YPL002C,720853,FALSE
YPL003W,1415411,FALSE
YPL004C,1066616,FALSE
YPL005W,1853174,FALSE
YPL006W,3569852,FALSE
YPL007C,1797569,FALSE
YPL008W,2625578,FALSE
YPL009C,3382817,TRUE
YPL010W,587401,FALSE
YPL011C,1084814,FALSE
YPL012W,3757898,FALSE
YPL013C,381157,FALSE
YPL014W,1169738,FALSE
YPL015C,1136375,FALSE
YPL016W,5235980,FALSE
YPL017C,1530665,FALSE
YPL018W,1133342,FALSE
YPL019C,2555819,FALSE
YPL020C,1899680,FALSE
YPL021W,585379,FALSE
YPL022W,3398993,FALSE
YPL023C,2006846,FALSE
YPL024W,745117,FALSE
YPL025C,610654,FALSE
YPL026C,1642886,FALSE
YPL027W,821953,FALSE
YPL028W,1221299,FALSE
YPL029W,2250497,FALSE
YPL030W,1735898,FALSE
YPL031C,1043363,FALSE
YPL032C,2966285,FALSE
YPL033C,866437,FALSE
YPL034W,525730,FALSE
YPL035C,363970,FALSE
YPL036W,2892482,FALSE
YPL037C,490345,FALSE
YPL038W,551005,FALSE
YPL039W,972592,FALSE
YPL040C,3053231,FALSE
YPL041C,648061,FALSE
YPL042C,1731854,FALSE
YPL043W,2167595,FALSE
YPL044C,566170,FALSE
YPL045W,2434499,FALSE
YPL046C,314431,FALSE
YPL047W,314431,FALSE
YPL048W,1302179,FALSE
YPL049C,1484159,FALSE
YPL050C,1212200,FALSE
YPL051W,614698,FALSE
YPL052W,900811,FALSE
YPL053C,1373960,FALSE
YPL054W,931141,FALSE
YPL055C,1024154,FALSE
YPL056C,417553,FALSE
YPL057C,1178837,FALSE
YPL058C,4600061,FALSE
YPL059W,475180,FALSE
YPL060W,1266794,FALSE
YPL061W,1530665,FALSE
YPL062W,428674,FALSE
YPL063W,1460906,FALSE
YPL064C,927097,FALSE
YPL065W,749161,FALSE
YPL066W,1466972,FALSE
YPL067C,614698,FALSE
YPL068C,902833,FALSE
YPL069C,1030220,FALSE
YPL070W,1870361,FALSE
YPL071C,529774,FALSE
YPL072W,1532687,FALSE
YPL073C,502477,FALSE
YPL074W,2301047,FALSE
YPL075W,3167474,TRUE
YPL076W,863404,FALSE
YPL077C,742084,FALSE
YPL078C,754216,FALSE
YPL079W,946306,FALSE
YPL080C,344761,FALSE
YPL081W,1146485,FALSE
YPL082C,5695985,FALSE
YPL083C,1483148,FALSE
YPL084W,2625578,FALSE
YPL085W,6703952,FALSE
YPL086C,1703546,FALSE
YPL087W,975625,FALSE
YPL088W,1051451,FALSE
YPL089C,2214101,FALSE
YPL090C,1135364,FALSE
YPL091W,1479104,FALSE
YPL092W,1403279,FALSE
YPL093W,1976516,FALSE
YPL094C,847228,FALSE
YPL095C,1401257,FALSE
YPL096W,1115144,FALSE
YPL097W,1509434,FALSE
YPL098C,356893,FALSE
YPL099C,566170,FALSE
YPL100W,1537742,FALSE
YPL101W,1397213,FALSE
YPL102C,318475,FALSE
YPL103C,1433609,FALSE
YPL104W,2011901,FALSE
YPL105C,2719601,FALSE
YPL106C,2221178,FALSE
YPL107W,766348,FALSE
YPL108W,523708,FALSE
YPL109C,2191859,FALSE
YPL110C,3729590,FALSE
YPL111W,1024154,TRUE
YPL112C,1209167,FALSE
YPL113C,1215233,FALSE
YPL114W,435751,FALSE
YPL115C,3435389,FALSE
YPL116W,2129177,FALSE
YPL117C,887668,FALSE
YPL118W,1057517,FALSE
YPL119C,1895636,FALSE
YPL120W,1718711,FALSE
YPL121C,689512,FALSE
YPL122C,1570094,FALSE
YPL123C,1330487,FALSE
YPL124W,781513,FALSE
YPL125W,3144221,FALSE
YPL126W,2743865,FALSE
YPL127C,800722,FALSE
YPL128C,1718711,FALSE
YPL129W,860371,FALSE
YPL130W,693556,FALSE
YPL131W,914965,FALSE
YPL132W,924064,FALSE
YPL133C,1379015,FALSE
YPL134C,954394,FALSE
YPL135W,514609,FALSE
YPL136W,408454,FALSE
YPL137C,3967175,FALSE
YPL138C,1084814,FALSE
YPL139C,1411367,FALSE
YPL140C,1549874,FALSE
YPL141C,2644787,FALSE
YPL142C,332629,FALSE
YPL143W,874525,FALSE
YPL144W,463048,FALSE
YPL145C,1331498,FALSE
YPL146C,1445741,FALSE
YPL147W,2654897,FALSE
YPL148C,538873,FALSE
YPL149W,905866,FALSE
YPL150W,2814635,FALSE
YPL151C,1382048,FALSE
YPL152W,1099979,FALSE
YPL153C,2505269,FALSE
YPL154C,1256684,FALSE
YPL155C,2155463,FALSE
YPL156C,877558,FALSE
YPL157W,1039319,FALSE
YPL158C,2534588,FALSE
YPL159C,781513,FALSE
YPL160W,3323168,FALSE
YPL161C,1948208,FALSE
YPL162C,842173,FALSE
YPL163C,817909,FALSE
YPL164C,2182760,FALSE
YPL165C,1148507,FALSE
YPL166W,660193,FALSE
YPL167C,4575797,FALSE
YPL168W,1318355,FALSE
YPL169C,1836998,FALSE
YPL170W,475180,FALSE
YPL171C,1307234,FALSE
YPL172C,1415411,FALSE
YPL173W,914965,FALSE
YPL174C,2706458,FALSE
YPL175W,1497302,FALSE
YPL176C,2389004,FALSE
YPL177C,945295,FALSE
YPL178W,662215,FALSE
YPL179W,1680293,FALSE
YPL180W,2443598,FALSE
YPL181W,1573127,FALSE
YPL182C,421597,FALSE
YPL183C,3087605,FALSE
YPL184C,2150408,FALSE
YPL185W,416542,FALSE
YPL186C,972592,FALSE
YPL187W,578302,FALSE
YPL188W,1354751,FALSE
YPL189W,1871372,FALSE
YPL190C,2993582,FALSE
YPL191C,1109078,FALSE
YPL192C,417553,FALSE
YPL193W,1170749,FALSE
YPL194W,1870361,FALSE
YPL195W,2869229,FALSE
YPL196W,842173,FALSE
YPL197C,429685,FALSE
YPL198W,1609523,FALSE
YPL199C,742084,FALSE
YPL200W,489334,FALSE
YPL201C,1412378,FALSE
YPL202C,1275893,FALSE
YPL203W,1172771,FALSE
YPL204W,1587281,FALSE
YPL205C,371047,FALSE
YPL206C,987757,FALSE
YPL207W,2504258,FALSE
YPL208W,1784426,FALSE
YPL209C,1127276,FALSE
YPL210C,1955285,FALSE
YPL211W,563137,FALSE
YPL212C,1676249,FALSE
YPL213W,748150,FALSE
YPL214C,1651985,FALSE
YPL215W,1030220,FALSE
YPL216W,3467741,FALSE
YPL217C,3603215,FALSE
YPL218W,733996,FALSE
YPL219W,1570094,FALSE
YPL220W,672325,FALSE
YPL221W,2419334,FALSE
YPL222W,2100869,FALSE
YPL223C,578302,FALSE
YPL224C,1497302,FALSE
YPL225W,494389,FALSE
YPL226W,3710381,FALSE
YPL227C,1027187,FALSE
YPL228W,1718711,FALSE
YPL229W,690523,FALSE
YPL230W,1347674,FALSE
YPL231W,5868866,FALSE
YPL232W,902833,FALSE
YPL233W,669292,FALSE
YPL234C,511576,FALSE
YPL235W,1442708,FALSE
